,item_code,req_date,gross_req_qty,source,source_item,urgency_status,demand_type
1818,WLS-427,2023-01-07,50.0,planned_order,TRB-403,,Dependent
1819,SDL-239,2023-01-07,50.0,planned_order,TRB-403,,Dependent
1820,TRF-403,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1821,ACS-165,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1822,AST-055,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1823,SPR-160,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1824,ACR-034,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1825,HBG-100,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1826,PDL-200,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1827,BRK-202,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1828,BRK-204,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1829,HBM-750,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1830,CHN-512,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1831,TYR-427,2023-01-28,106.0,planned_order,TRB-403,,Dependent
1832,FRK-727,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1833,SHX-708,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1834,CSS-812,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1835,MEC-813,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1836,WLS-427,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1837,SDL-239,2023-01-28,53.0,planned_order,TRB-403,,Dependent
1838,TRF-403,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1839,ACS-165,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1840,AST-055,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1841,SPR-160,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1842,ACR-034,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1843,HBG-100,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1844,PDL-200,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1845,BRK-202,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1846,BRK-204,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1847,HBM-750,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1848,CHN-512,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1849,TYR-427,2023-02-15,106.0,planned_order,TRB-403,,Dependent
1850,FRK-727,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1851,SHX-708,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1852,CSS-812,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1853,MEC-813,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1854,WLS-427,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1855,SDL-239,2023-02-15,53.0,planned_order,TRB-403,,Dependent
1856,TRF-403,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1857,ACS-165,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1858,AST-055,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1859,SPR-160,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1860,ACR-034,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1861,HBG-100,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1862,PDL-200,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1863,BRK-202,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1864,BRK-204,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1865,HBM-750,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1866,CHN-512,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1867,TYR-427,2023-03-05,148.0,planned_order,TRB-403,,Dependent
1868,FRK-727,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1869,SHX-708,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1870,CSS-812,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1871,MEC-813,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1872,WLS-427,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1873,SDL-239,2023-03-05,74.0,planned_order,TRB-403,,Dependent
1874,TRF-403,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1875,ACS-165,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1876,AST-055,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1877,SPR-160,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1878,ACR-034,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1879,HBG-100,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1880,PDL-200,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1881,BRK-202,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1882,BRK-204,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1883,HBM-750,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1884,CHN-512,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1885,TYR-427,2023-03-09,126.0,planned_order,TRB-403,,Dependent
1886,FRK-727,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1887,SHX-708,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1888,CSS-812,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1889,MEC-813,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1890,WLS-427,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1891,SDL-239,2023-03-09,63.0,planned_order,TRB-403,,Dependent
1892,TRF-403,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1893,ACS-165,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1894,AST-055,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1895,SPR-160,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1896,ACR-034,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1897,HBG-100,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1898,PDL-200,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1899,BRK-202,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1900,BRK-204,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1901,HBM-750,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1902,CHN-512,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1903,TYR-427,2023-04-06,110.0,planned_order,TRB-403,,Dependent
1904,FRK-727,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1905,SHX-708,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1906,CSS-812,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1907,MEC-813,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1908,WLS-427,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1909,SDL-239,2023-04-06,55.0,planned_order,TRB-403,,Dependent
1910,TRF-403,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1911,ACS-165,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1912,AST-055,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1913,SPR-160,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1914,ACR-034,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1915,HBG-100,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1916,PDL-200,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1917,BRK-202,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1918,BRK-204,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1919,HBM-750,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1920,CHN-512,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1921,TYR-427,2023-04-17,126.0,planned_order,TRB-403,,Dependent
1922,FRK-727,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1923,SHX-708,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1924,CSS-812,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1925,MEC-813,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1926,WLS-427,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1927,SDL-239,2023-04-17,63.0,planned_order,TRB-403,,Dependent
1928,TRF-403,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1929,ACS-165,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1930,AST-055,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1931,SPR-160,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1932,ACR-034,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1933,HBG-100,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1934,PDL-200,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1935,BRK-202,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1936,BRK-204,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1937,HBM-750,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1938,CHN-512,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1939,TYR-427,2023-01-02,14.0,scheduled_receipt,TRB-403,,Dependent
1940,FRK-727,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1941,SHX-708,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1942,CSS-812,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1943,MEC-813,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1944,WLS-427,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1945,SDL-239,2023-01-02,7.0,scheduled_receipt,TRB-403,,Dependent
1946,SPD-080,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1947,CCS-170,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1948,CST-050,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1949,ACR-038,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1950,GRK-000,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1951,GRF-003,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1952,GTP-100,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1953,HBG-420,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1954,CHN-513,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1955,SDL-147,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1956,TYR-170,2023-01-03,188.0,planned_order,GRB-003,,Dependent
1957,BRK-134,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1958,BRK-135,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1959,CSS-912,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1960,MEC-913,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1961,WLS-723,2023-01-03,94.0,planned_order,GRB-003,,Dependent
1962,SPD-080,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1963,CCS-170,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1964,CST-050,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1965,ACR-038,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1966,GRK-000,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1967,GRF-003,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1968,GTP-100,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1969,HBG-420,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1970,CHN-513,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1971,SDL-147,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1972,TYR-170,2023-01-08,100.0,planned_order,GRB-003,,Dependent
1973,BRK-134,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1974,BRK-135,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1975,CSS-912,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1976,MEC-913,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1977,WLS-723,2023-01-08,50.0,planned_order,GRB-003,,Dependent
1978,XCF-103,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1979,AST-070,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1980,SPD-080,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1981,CCS-170,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1982,ACR-036,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1983,HBG-100,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1984,BRK-202,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1985,BRK-204,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1986,HBM-740,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1987,CHN-513,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1988,SDL-147,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1989,TYR-229,2022-12-31,258.0,planned_order,XCB-103,urgent,Dependent
1990,FRK-429,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1991,SHX-410,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1992,CSS-912,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1993,MEC-913,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1994,WLS-127,2022-12-31,129.0,planned_order,XCB-103,urgent,Dependent
1995,XCF-103,2023-01-03,58.0,planned_order,XCB-103,,Dependent
1996,AST-070,2023-01-03,58.0,planned_order,XCB-103,,Dependent
1997,SPD-080,2023-01-03,58.0,planned_order,XCB-103,,Dependent
1998,CCS-170,2023-01-03,58.0,planned_order,XCB-103,,Dependent
1999,ACR-036,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2000,HBG-100,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2001,BRK-202,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2002,BRK-204,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2003,HBM-740,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2004,CHN-513,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2005,SDL-147,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2006,TYR-229,2023-01-03,116.0,planned_order,XCB-103,,Dependent
2007,FRK-429,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2008,SHX-410,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2009,CSS-912,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2010,MEC-913,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2011,WLS-127,2023-01-03,58.0,planned_order,XCB-103,,Dependent
2012,XCF-103,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2013,AST-070,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2014,SPD-080,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2015,CCS-170,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2016,ACR-036,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2017,HBG-100,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2018,BRK-202,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2019,BRK-204,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2020,HBM-740,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2021,CHN-513,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2022,SDL-147,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2023,TYR-229,2023-01-07,106.0,planned_order,XCB-103,,Dependent
2024,FRK-429,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2025,SHX-410,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2026,CSS-912,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2027,MEC-913,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2028,WLS-127,2023-01-07,53.0,planned_order,XCB-103,,Dependent
2029,XCF-103,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2030,AST-070,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2031,SPD-080,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2032,CCS-170,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2033,ACR-036,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2034,HBG-100,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2035,BRK-202,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2036,BRK-204,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2037,HBM-740,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2038,CHN-513,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2039,SDL-147,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2040,TYR-229,2023-01-08,100.0,planned_order,XCB-103,,Dependent
2041,FRK-429,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2042,SHX-410,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2043,CSS-912,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2044,MEC-913,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2045,WLS-127,2023-01-08,50.0,planned_order,XCB-103,,Dependent
2046,XCF-103,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2047,AST-070,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2048,SPD-080,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2049,CCS-170,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2050,ACR-036,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2051,HBG-100,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2052,BRK-202,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2053,BRK-204,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2054,HBM-740,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2055,CHN-513,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2056,SDL-147,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2057,TYR-229,2023-01-16,118.0,planned_order,XCB-103,,Dependent
2058,FRK-429,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2059,SHX-410,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2060,CSS-912,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2061,MEC-913,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2062,WLS-127,2023-01-16,59.0,planned_order,XCB-103,,Dependent
2063,XCF-103,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2064,AST-070,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2065,SPD-080,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2066,CCS-170,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2067,ACR-036,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2068,HBG-100,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2069,BRK-202,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2070,BRK-204,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2071,HBM-740,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2072,CHN-513,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2073,SDL-147,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2074,TYR-229,2023-01-17,100.0,planned_order,XCB-103,,Dependent
2075,FRK-429,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2076,SHX-410,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2077,CSS-912,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2078,MEC-913,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2079,WLS-127,2023-01-17,50.0,planned_order,XCB-103,,Dependent
2080,XCF-103,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2081,AST-070,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2082,SPD-080,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2083,CCS-170,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2084,ACR-036,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2085,HBG-100,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2086,BRK-202,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2087,BRK-204,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2088,HBM-740,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2089,CHN-513,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2090,SDL-147,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2091,TYR-229,2023-01-24,108.0,planned_order,XCB-103,,Dependent
2092,FRK-429,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2093,SHX-410,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2094,CSS-912,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2095,MEC-913,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2096,WLS-127,2023-01-24,54.0,planned_order,XCB-103,,Dependent
2097,XCF-103,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2098,AST-070,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2099,SPD-080,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2100,CCS-170,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2101,ACR-036,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2102,HBG-100,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2103,BRK-202,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2104,BRK-204,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2105,HBM-740,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2106,CHN-513,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2107,SDL-147,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2108,TYR-229,2023-01-26,100.0,planned_order,XCB-103,,Dependent
2109,FRK-429,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2110,SHX-410,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2111,CSS-912,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2112,MEC-913,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2113,WLS-127,2023-01-26,50.0,planned_order,XCB-103,,Dependent
2114,XCF-103,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2115,AST-070,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2116,SPD-080,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2117,CCS-170,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2118,ACR-036,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2119,HBG-100,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2120,BRK-202,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2121,BRK-204,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2122,HBM-740,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2123,CHN-513,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2124,SDL-147,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2125,TYR-229,2023-02-06,110.0,planned_order,XCB-103,,Dependent
2126,FRK-429,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2127,SHX-410,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2128,CSS-912,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2129,MEC-913,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2130,WLS-127,2023-02-06,55.0,planned_order,XCB-103,,Dependent
2131,XCF-103,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2132,AST-070,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2133,SPD-080,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2134,CCS-170,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2135,ACR-036,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2136,HBG-100,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2137,BRK-202,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2138,BRK-204,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2139,HBM-740,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2140,CHN-513,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2141,SDL-147,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2142,TYR-229,2023-02-18,100.0,planned_order,XCB-103,,Dependent
2143,FRK-429,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2144,SHX-410,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2145,CSS-912,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2146,MEC-913,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2147,WLS-127,2023-02-18,50.0,planned_order,XCB-103,,Dependent
2148,XCF-103,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2149,AST-070,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2150,SPD-080,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2151,CCS-170,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2152,ACR-036,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2153,HBG-100,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2154,BRK-202,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2155,BRK-204,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2156,HBM-740,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2157,CHN-513,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2158,SDL-147,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2159,TYR-229,2023-02-25,100.0,planned_order,XCB-103,,Dependent
2160,FRK-429,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2161,SHX-410,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2162,CSS-912,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2163,MEC-913,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2164,WLS-127,2023-02-25,50.0,planned_order,XCB-103,,Dependent
2165,XCF-103,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2166,AST-070,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2167,SPD-080,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2168,CCS-170,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2169,ACR-036,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2170,HBG-100,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2171,BRK-202,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2172,BRK-204,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2173,HBM-740,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2174,CHN-513,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2175,SDL-147,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2176,TYR-229,2023-02-26,100.0,planned_order,XCB-103,,Dependent
2177,FRK-429,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2178,SHX-410,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2179,CSS-912,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2180,MEC-913,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2181,WLS-127,2023-02-26,50.0,planned_order,XCB-103,,Dependent
2182,XCF-103,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2183,AST-070,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2184,SPD-080,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2185,CCS-170,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2186,ACR-036,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2187,HBG-100,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2188,BRK-202,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2189,BRK-204,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2190,HBM-740,2023-02-28,50.0,planned_order,XCB-103,,Dependent
2191,CHN-513,2023-02-28,50.0,planned_order,XCB-103,,Dependent
