,Item Code,Field,Field Value,MRP_element,overdue,total,Y22W52,Y23W01,Y23W02,Y23W03,Y23W04,Y23W05
212,ACR-036,Safety Stock,0,Balance,-77.0,-1052.0,-272.0,-571.0,-671.0,-830.0,-992.0,-1052.0
213,ACR-036,Order Policy,FOQ,Balance (+SR),-77.0,-1042.0,-272.0,-561.0,-661.0,-820.0,-982.0,-1042.0
214,ACR-036,Rounding Value / MOQ,[5/ 10],Balance(+SR+PR),3.0,3.0,3.0,4.0,4.0,0.0,3.0,3.0
215,ACR-036,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),3.0,-962.0,-192.0,-481.0,-581.0,-740.0,-902.0,-962.0
216,HBG-460,Item Code,HBG-460,Gross Req,0.0,142.0,0.0,92.0,0.0,50.0,0.0,0.0
217,HBG-460,Description,Handlebars Gravel 460mm,Scheduled Rcpt,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0
218,HBG-460,Current stock,5.0,planned_receipt,0.0,135.0,0.0,87.0,0.0,48.0,0.0,0.0
219,HBG-460,Lead Time,7,planned_release,87.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0
220,HBG-460,Safety Stock,0,Balance,5.0,-137.0,5.0,-87.0,-87.0,-137.0,-137.0,-137.0
221,HBG-460,Order Policy,FOQ,Balance (+SR),5.0,-132.0,5.0,-87.0,-85.0,-132.0,-132.0,-132.0
222,HBG-460,Rounding Value / MOQ,[1/ 2],Balance(+SR+PR),5.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0
223,HBG-460,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),5.0,-45.0,5.0,0.0,2.0,-45.0,-45.0,-45.0
224,PDL-200,Item Code,PDL-200,Gross Req,410.0,1075.0,80.0,389.0,305.0,50.0,153.0,98.0
225,PDL-200,Description,DMR Vault Pedals,Scheduled Rcpt,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0
226,PDL-200,Current stock,216.0,planned_receipt,200.0,1010.0,80.0,330.0,300.0,50.0,160.0,90.0
227,PDL-200,Lead Time,30,planned_release,1170.0,690.0,40.0,150.0,140.0,150.0,160.0,50.0
228,PDL-200,Safety Stock,0,Balance,-194.0,-1269.0,-274.0,-663.0,-968.0,-1018.0,-1171.0,-1269.0
229,PDL-200,Order Policy,FOQ,Balance (+SR),-194.0,-1209.0,-274.0,-603.0,-908.0,-958.0,-1111.0,-1209.0
230,PDL-200,Rounding Value / MOQ,[10/ 20],Balance(+SR+PR),6.0,1.0,6.0,7.0,2.0,2.0,9.0,1.0
231,PDL-200,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-84.0,-1099.0,-164.0,-493.0,-798.0,-848.0,-1001.0,-1099.0
232,HBM-740,Item Code,HBM-740,Gross Req,129.0,1165.0,195.0,369.0,170.0,209.0,162.0,60.0
233,HBM-740,Description,Handlebars XC 740mm,Scheduled Rcpt,0.0,29.0,0.0,0.0,14.0,15.0,0.0,0.0
234,HBM-740,Current stock,29.0,planned_receipt,100.0,1136.0,195.0,369.0,156.0,194.0,162.0,60.0
235,HBM-740,Lead Time,7,planned_release,604.0,740.0,60.0,156.0,194.0,162.0,113.0,55.0
236,HBM-740,Safety Stock,0,Balance,-100.0,-1265.0,-295.0,-664.0,-834.0,-1043.0,-1205.0,-1265.0
237,HBM-740,Order Policy,L4L,Balance (+SR),-100.0,-1236.0,-295.0,-664.0,-820.0,-1014.0,-1176.0,-1236.0
238,HBM-740,Rounding Value / MOQ,[1/ 1],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,HBM-740,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-1136.0,-195.0,-564.0,-720.0,-914.0,-1076.0,-1136.0
240,BRK-404,Item Code,BRK-404,Gross Req,228.0,323.0,0.0,175.0,100.0,0.0,0.0,48.0
241,BRK-404,Description,Formula Cura 4 Disc Brake Rear,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,BRK-404,Current stock,121.0,planned_receipt,110.0,320.0,0.0,175.0,100.0,0.0,0.0,45.0
243,BRK-404,Lead Time,30,planned_release,385.0,225.0,45.0,0.0,40.0,40.0,50.0,50.0
244,BRK-404,Safety Stock,0,Balance,-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
245,BRK-404,Order Policy,FOQ,Balance (+SR),-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
246,BRK-404,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0
247,BRK-404,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-47.0,-370.0,-47.0,-222.0,-322.0,-322.0,-322.0,-370.0
248,TYR-429,Item Code,TYR-429,Gross Req,176.0,1284.0,160.0,314.0,410.0,100.0,200.0,100.0
249,TYR-429,Description,"Maxxis Aggressor DHF Folding Tyre 29x2.35""",Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,TYR-429,Current stock,144.0,planned_receipt,32.0,1284.0,160.0,314.0,410.0,100.0,200.0,100.0
251,TYR-429,Lead Time,30,planned_release,1316.0,820.0,0.0,300.0,200.0,100.0,220.0,0.0
252,TYR-429,Safety Stock,0,Balance,-32.0,-1316.0,-192.0,-506.0,-916.0,-1016.0,-1216.0,-1316.0
253,TYR-429,Order Policy,FOQ,Balance (+SR),-32.0,-1316.0,-192.0,-506.0,-916.0,-1016.0,-1216.0,-1316.0
254,TYR-429,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,TYR-429,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-1284.0,-160.0,-474.0,-884.0,-984.0,-1184.0,-1284.0
256,TYR-829,Item Code,TYR-829,Gross Req,134.0,168.0,0.0,70.0,50.0,0.0,0.0,48.0
257,TYR-829,Description,"Maxxis Minion DHR II Folding Tyre 29x2.50""",Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,TYR-829,Current stock,100.0,planned_receipt,34.0,168.0,0.0,70.0,50.0,0.0,0.0,48.0
259,TYR-829,Lead Time,30,planned_release,154.0,184.0,48.0,0.0,36.0,0.0,50.0,50.0
260,TYR-829,Safety Stock,0,Balance,-34.0,-202.0,-34.0,-104.0,-154.0,-154.0,-154.0,-202.0
261,TYR-829,Order Policy,FOQ,Balance (+SR),-34.0,-202.0,-34.0,-104.0,-154.0,-154.0,-154.0,-202.0
262,TYR-829,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,TYR-829,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-168.0,0.0,-70.0,-120.0,-120.0,-120.0,-168.0
264,GRF-007,Item Code,GRF-007,Gross Req,0.0,142.0,0.0,92.0,0.0,50.0,0.0,0.0
265,GRF-007,Description,20GR Gravel/CX Bike Frameset - Large,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,GRF-007,Current stock,5.0,planned_receipt,0.0,137.0,0.0,87.0,0.0,50.0,0.0,0.0
267,GRF-007,Lead Time,7,planned_release,87.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
268,GRF-007,Safety Stock,0,Balance,5.0,-137.0,5.0,-87.0,-87.0,-137.0,-137.0,-137.0
269,GRF-007,Order Policy,FOQ,Balance (+SR),5.0,-137.0,5.0,-87.0,-87.0,-137.0,-137.0,-137.0
270,GRF-007,Rounding Value / MOQ,[1/ 2],Balance(+SR+PR),5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
271,GRF-007,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),5.0,-50.0,5.0,0.0,0.0,-50.0,-50.0,-50.0
272,GRF-005,Item Code,GRF-005,Gross Req,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0
273,GRF-005,Description,20GR Gravel/CX Bike Frameset - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,GRF-005,Current stock,6.0,planned_receipt,0.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0
275,GRF-005,Lead Time,7,planned_release,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,GRF-005,Safety Stock,0,Balance,6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
277,GRF-005,Order Policy,FOQ,Balance (+SR),6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
278,GRF-005,Rounding Value / MOQ,[1/ 2],Balance(+SR+PR),6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
279,GRF-005,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),6.0,-50.0,6.0,-50.0,-50.0,-50.0,-50.0,-50.0
280,TYR-729,Item Code,TYR-729,Gross Req,134.0,168.0,0.0,70.0,50.0,0.0,0.0,48.0
281,TYR-729,Description,"Maxxis Minion DHF Folding Tyre 29x2.50""",Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,TYR-729,Current stock,100.0,planned_receipt,34.0,168.0,0.0,70.0,50.0,0.0,0.0,48.0
283,TYR-729,Lead Time,30,planned_release,154.0,184.0,48.0,0.0,36.0,0.0,50.0,50.0
284,TYR-729,Safety Stock,0,Balance,-34.0,-202.0,-34.0,-104.0,-154.0,-154.0,-154.0,-202.0
285,TYR-729,Order Policy,FOQ,Balance (+SR),-34.0,-202.0,-34.0,-104.0,-154.0,-154.0,-154.0,-202.0
286,TYR-729,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,TYR-729,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-168.0,0.0,-70.0,-120.0,-120.0,-120.0,-168.0
288,CHN-513,Item Code,CHN-513,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
289,CHN-513,Description,KMC Chain X12SL Ti-N Chain,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,CHN-513,Current stock,116.0,planned_receipt,20.0,1398.0,188.0,679.0,100.0,209.0,162.0,60.0
291,CHN-513,Lead Time,30,planned_release,1358.0,691.0,60.0,108.0,107.0,50.0,366.0,0.0
292,CHN-513,Safety Stock,0,Balance,-13.0,-1418.0,-208.0,-887.0,-987.0,-1196.0,-1358.0,-1418.0
293,CHN-513,Order Policy,FOQ,Balance (+SR),-13.0,-1418.0,-208.0,-887.0,-987.0,-1196.0,-1358.0,-1418.0
294,CHN-513,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,CHN-513,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,-1398.0,-188.0,-867.0,-967.0,-1176.0,-1338.0,-1398.0
296,WLS-723,Item Code,WLS-723,Gross Req,0.0,529.0,0.0,429.0,2.0,98.0,0.0,0.0
297,WLS-723,Description,Wheelset 700c with 23mm rims,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,WLS-723,Current stock,50.0,planned_receipt,0.0,479.0,0.0,379.0,4.0,96.0,0.0,0.0
299,WLS-723,Lead Time,3,planned_release,230.0,249.0,0.0,149.0,52.0,48.0,0.0,0.0
300,WLS-723,Safety Stock,0,Balance,50.0,-479.0,50.0,-379.0,-381.0,-479.0,-479.0,-479.0
301,WLS-723,Order Policy,FOQ,Balance (+SR),50.0,-479.0,50.0,-379.0,-381.0,-479.0,-479.0,-479.0
302,WLS-723,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),50.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0
303,WLS-723,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),50.0,-249.0,50.0,-149.0,-151.0,-249.0,-249.0,-249.0
304,MEC-913,Item Code,MEC-913,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
305,MEC-913,Description,Shimano XTR M8000 Derailleur 12 speed,Scheduled Rcpt,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0
306,MEC-913,Current stock,58.0,planned_receipt,75.0,1385.0,195.0,655.0,100.0,210.0,165.0,60.0
307,MEC-913,Lead Time,10,planned_release,1025.0,590.0,0.0,160.0,105.0,220.0,105.0,0.0
308,MEC-913,Safety Stock,0,Balance,-71.0,-1476.0,-266.0,-945.0,-1045.0,-1254.0,-1416.0,-1476.0
309,MEC-913,Order Policy,FOQ,Balance (+SR),-71.0,-1456.0,-266.0,-925.0,-1025.0,-1234.0,-1396.0,-1456.0
310,MEC-913,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),4.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0
311,MEC-913,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),4.0,-1381.0,-191.0,-850.0,-950.0,-1159.0,-1321.0,-1381.0
312,CHN-511,Item Code,CHN-511,Gross Req,0.0,120.0,0.0,70.0,50.0,0.0,0.0,0.0
313,CHN-511,Description,KMC Chain X11 EPT Anti-Rust Chain,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,CHN-511,Current stock,59.0,planned_receipt,0.0,61.0,0.0,20.0,41.0,0.0,0.0,0.0
315,CHN-511,Lead Time,30,planned_release,61.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0
316,CHN-511,Safety Stock,0,Balance,59.0,-61.0,59.0,-11.0,-61.0,-61.0,-61.0,-61.0
317,CHN-511,Order Policy,FOQ,Balance (+SR),59.0,-61.0,59.0,-11.0,-61.0,-61.0,-61.0,-61.0
318,CHN-511,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),59.0,0.0,59.0,9.0,0.0,0.0,0.0,0.0
319,CHN-511,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),59.0,-41.0,59.0,9.0,-41.0,-41.0,-41.0,-41.0
320,CSS-812,Item Code,CSS-812,Gross Req,410.0,1075.0,80.0,389.0,305.0,50.0,153.0,98.0
321,CSS-812,Description,Shimano XT M8000 Cassette 12 speed,Scheduled Rcpt,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0
322,CSS-812,Current stock,120.0,planned_receipt,290.0,1045.0,80.0,390.0,275.0,50.0,155.0,95.0
323,CSS-812,Lead Time,10,planned_release,810.0,715.0,25.0,200.0,100.0,200.0,150.0,40.0
324,CSS-812,Safety Stock,0,Balance,-290.0,-1365.0,-370.0,-759.0,-1064.0,-1114.0,-1267.0,-1365.0
325,CSS-812,Order Policy,FOQ,Balance (+SR),-290.0,-1335.0,-370.0,-759.0,-1034.0,-1084.0,-1237.0,-1335.0
326,CSS-812,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
327,CSS-812,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-230.0,-1275.0,-310.0,-699.0,-974.0,-1024.0,-1177.0,-1275.0
328,SHX-410,Item Code,SHX-410,Gross Req,129.0,975.0,195.0,299.0,100.0,159.0,162.0,60.0
329,SHX-410,Description,RockShox SIDLUXE Ultimate,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,SHX-410,Current stock,52.0,planned_receipt,80.0,975.0,195.0,300.0,100.0,155.0,165.0,60.0
331,SHX-410,Lead Time,14,planned_release,675.0,595.0,0.0,155.0,165.0,110.0,105.0,60.0
332,SHX-410,Safety Stock,0,Balance,-77.0,-1052.0,-272.0,-571.0,-671.0,-830.0,-992.0,-1052.0
333,SHX-410,Order Policy,FOQ,Balance (+SR),-77.0,-1052.0,-272.0,-571.0,-671.0,-830.0,-992.0,-1052.0
334,SHX-410,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),3.0,3.0,3.0,4.0,4.0,0.0,3.0,3.0
335,SHX-410,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),3.0,-972.0,-192.0,-491.0,-591.0,-750.0,-912.0,-972.0
336,HBG-420,Item Code,HBG-420,Gross Req,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0
337,HBG-420,Description,Handlebars Gravel 420mm,Scheduled Rcpt,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
338,HBG-420,Current stock,6.0,planned_receipt,0.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0
339,HBG-420,Lead Time,7,planned_release,88.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
340,HBG-420,Safety Stock,0,Balance,6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
341,HBG-420,Order Policy,FOQ,Balance (+SR),6.0,-133.0,6.0,-138.0,-133.0,-133.0,-133.0,-133.0
342,HBG-420,Rounding Value / MOQ,[1/ 3],Balance(+SR+PR),6.0,5.0,6.0,0.0,5.0,5.0,5.0,5.0
343,HBG-420,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),6.0,-45.0,6.0,-50.0,-45.0,-45.0,-45.0,-45.0
344,GRK-000,Item Code,GRK-000,Gross Req,0.0,488.0,0.0,380.0,0.0,50.0,58.0,0.0
345,GRK-000,Description,20GR Gravel/CX Bike Carbon fork 700c,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,GRK-000,Current stock,16.0,planned_receipt,0.0,472.0,0.0,364.0,0.0,50.0,58.0,0.0
347,GRK-000,Lead Time,7,planned_release,314.0,158.0,50.0,0.0,50.0,58.0,0.0,0.0
348,GRK-000,Safety Stock,0,Balance,16.0,-472.0,16.0,-364.0,-364.0,-414.0,-472.0,-472.0
349,GRK-000,Order Policy,FOQ,Balance (+SR),16.0,-472.0,16.0,-364.0,-364.0,-414.0,-472.0,-472.0
350,GRK-000,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
351,GRK-000,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),16.0,-208.0,16.0,-100.0,-100.0,-150.0,-208.0,-208.0
352,TRF-407,Item Code,TRF-407,Gross Req,88.0,456.0,0.0,50.0,155.0,50.0,151.0,50.0
353,TRF-407,Description,140mm Trail Frameset - Large,Scheduled Rcpt,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
354,TRF-407,Current stock,10.0,planned_receipt,78.0,450.0,0.0,50.0,149.0,50.0,151.0,50.0
355,TRF-407,Lead Time,7,planned_release,128.0,550.0,0.0,149.0,50.0,151.0,150.0,50.0
356,TRF-407,Safety Stock,0,Balance,-78.0,-534.0,-78.0,-128.0,-283.0,-333.0,-484.0,-534.0
357,TRF-407,Order Policy,FOQ,Balance (+SR),-78.0,-528.0,-78.0,-122.0,-277.0,-327.0,-478.0,-528.0
358,TRF-407,Rounding Value / MOQ,[1/ 5],Balance(+SR+PR),0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
359,TRF-407,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-450.0,0.0,-44.0,-199.0,-249.0,-400.0,-450.0
360,HBM-800,Item Code,HBM-800,Gross Req,134.0,178.0,0.0,75.0,55.0,0.0,0.0,48.0
361,HBM-800,Description,Handlebars Enduro/Trail 800mm,Scheduled Rcpt,0.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0
362,HBM-800,Current stock,101.0,planned_receipt,33.0,85.0,0.0,0.0,38.0,0.0,0.0,47.0
363,HBM-800,Lead Time,3,planned_release,33.0,85.0,0.0,38.0,0.0,0.0,47.0,0.0
364,HBM-800,Safety Stock,0,Balance,-33.0,-211.0,-33.0,-108.0,-163.0,-163.0,-163.0,-211.0
365,HBM-800,Order Policy,FOQ,Balance (+SR),-33.0,-118.0,-33.0,-15.0,-70.0,-70.0,-70.0,-118.0
366,HBM-800,Rounding Value / MOQ,[1/ 6],Balance(+SR+PR),0.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0
367,HBM-800,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-85.0,0.0,18.0,-37.0,-37.0,-37.0,-85.0
368,TRF-405,Item Code,TRF-405,Gross Req,0.0,687.0,80.0,190.0,209.0,46.0,162.0,0.0
369,TRF-405,Description,140mm Trail Frameset - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,TRF-405,Current stock,18.0,planned_receipt,0.0,669.0,62.0,190.0,209.0,46.0,162.0,0.0
371,TRF-405,Lead Time,7,planned_release,252.0,459.0,0.0,209.0,46.0,162.0,0.0,42.0
372,TRF-405,Safety Stock,0,Balance,18.0,-669.0,-62.0,-252.0,-461.0,-507.0,-669.0,-669.0
373,TRF-405,Order Policy,FOQ,Balance (+SR),18.0,-669.0,-62.0,-252.0,-461.0,-507.0,-669.0,-669.0
374,TRF-405,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,TRF-405,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),18.0,-607.0,0.0,-190.0,-399.0,-445.0,-607.0,-607.0
376,CSS-912,Item Code,CSS-912,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
377,CSS-912,Description,Shimano XTR M8000 Cassette 12 speed,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,CSS-912,Current stock,58.0,planned_receipt,75.0,1405.0,195.0,675.0,100.0,210.0,165.0,60.0
379,CSS-912,Lead Time,10,planned_release,1045.0,590.0,0.0,160.0,105.0,220.0,105.0,0.0
380,CSS-912,Safety Stock,0,Balance,-71.0,-1476.0,-266.0,-945.0,-1045.0,-1254.0,-1416.0,-1476.0
381,CSS-912,Order Policy,FOQ,Balance (+SR),-71.0,-1476.0,-266.0,-945.0,-1045.0,-1254.0,-1416.0,-1476.0
382,CSS-912,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),4.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0
383,CSS-912,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),4.0,-1401.0,-191.0,-870.0,-970.0,-1179.0,-1341.0,-1401.0
384,AST-070,Item Code,AST-070,Gross Req,129.0,975.0,195.0,299.0,100.0,159.0,162.0,60.0
385,AST-070,Description,Aluminium Stem 70mm,Scheduled Rcpt,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0
386,AST-070,Current stock,29.0,planned_receipt,100.0,962.0,195.0,286.0,100.0,159.0,162.0,60.0
387,AST-070,Lead Time,7,planned_release,531.0,639.0,50.0,100.0,159.0,162.0,113.0,55.0
388,AST-070,Safety Stock,0,Balance,-100.0,-1075.0,-295.0,-594.0,-694.0,-853.0,-1015.0,-1075.0
389,AST-070,Order Policy,FOQ,Balance (+SR),-100.0,-1062.0,-295.0,-581.0,-681.0,-840.0,-1002.0,-1062.0
390,AST-070,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,AST-070,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-962.0,-195.0,-481.0,-581.0,-740.0,-902.0,-962.0
392,WLS-127,Item Code,WLS-127,Gross Req,129.0,1341.0,195.0,349.0,103.0,289.0,345.0,60.0
393,WLS-127,Description,Wheelset 295 with XC rims,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,WLS-127,Current stock,55.0,planned_receipt,74.0,1341.0,195.0,349.0,104.0,288.0,345.0,60.0
395,WLS-127,Lead Time,3,planned_release,468.0,1000.0,47.0,203.0,116.0,264.0,370.0,0.0
396,WLS-127,Safety Stock,0,Balance,-74.0,-1415.0,-269.0,-618.0,-721.0,-1010.0,-1355.0,-1415.0
397,WLS-127,Order Policy,FOQ,Balance (+SR),-74.0,-1415.0,-269.0,-618.0,-721.0,-1010.0,-1355.0,-1415.0
398,WLS-127,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
399,WLS-127,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-1341.0,-195.0,-544.0,-647.0,-936.0,-1281.0,-1341.0
400,SPR-185,Item Code,SPR-185,Gross Req,88.0,762.0,80.0,227.0,255.0,50.0,100.0,50.0
401,SPR-185,Description,BikeYoke Revive 2.0 185mm Seatpost,Scheduled Rcpt,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
402,SPR-185,Current stock,109.0,planned_receipt,0.0,725.0,60.0,230.0,235.0,50.0,100.0,50.0
403,SPR-185,Lead Time,21,planned_release,575.0,450.0,0.0,100.0,150.0,100.0,50.0,50.0
404,SPR-185,Safety Stock,0,Balance,21.0,-741.0,-59.0,-286.0,-541.0,-591.0,-691.0,-741.0
405,SPR-185,Order Policy,FOQ,Balance (+SR),21.0,-721.0,-59.0,-286.0,-521.0,-571.0,-671.0,-721.0
406,SPR-185,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),21.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0
407,SPR-185,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),21.0,-661.0,1.0,-226.0,-461.0,-511.0,-611.0,-661.0
408,BRK-135,Item Code,BRK-135,Gross Req,0.0,430.0,0.0,380.0,0.0,50.0,0.0,0.0
409,BRK-135,Description,Shimano GRX Disc Brake Rear,Scheduled Rcpt,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0
410,BRK-135,Current stock,21.0,planned_receipt,0.0,190.0,0.0,140.0,0.0,50.0,0.0,0.0
411,BRK-135,Lead Time,10,planned_release,140.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0
412,BRK-135,Safety Stock,0,Balance,21.0,-409.0,21.0,-359.0,-359.0,-409.0,-409.0,-409.0
413,BRK-135,Order Policy,FOQ,Balance (+SR),21.0,-190.0,240.0,-140.0,-140.0,-190.0,-190.0,-190.0
414,BRK-135,Rounding Value / MOQ,[5/ 12],Balance(+SR+PR),21.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
415,BRK-135,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),21.0,-150.0,240.0,-100.0,-100.0,-150.0,-150.0,-150.0
416,ENF-705,Item Code,ENF-705,Gross Req,0.0,123.0,0.0,71.0,52.0,0.0,0.0,0.0
417,ENF-705,Description,170mm Enduro Frameset - Medium,Scheduled Rcpt,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
418,ENF-705,Current stock,31.0,planned_receipt,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0
419,ENF-705,Lead Time,3,planned_release,0.0,41.0,0.0,37.0,4.0,0.0,0.0,0.0
420,ENF-705,Safety Stock,0,Balance,31.0,-92.0,31.0,-40.0,-92.0,-92.0,-92.0,-92.0
421,ENF-705,Order Policy,FOQ,Balance (+SR),31.0,-39.0,84.0,13.0,-39.0,-39.0,-39.0,-39.0
422,ENF-705,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),31.0,2.0,84.0,13.0,2.0,2.0,2.0,2.0
